pDC,t.user,t.system,t.elapsed
-96.03011709993692,354.25000000001364,6.556999999999903,107.33500000000276
-96.0336326304412,354.6589999999969,7.786999999999921,108.72100000000137
-96.05684858927506,357.95300000000316,6.187999999999988,107.83899999999994
-96.00735110793622,364.60799999999745,5.954999999999927,119.36899999999878
-96.04200870961962,361.8179999999902,5.346000000000004,109.99299999999857
-96.02831648919823,369.126000000002,5.909999999999968,112.58499999999913
-96.02631942995933,358.0190000000075,5.705999999999904,111.91900000000169
-96.03405595453556,358.4869999999946,5.937000000000012,110.37099999999919
-96.02296469838213,357.63700000000335,5.998000000000047,111.19999999999709
-96.01370567680006,353.0610000000015,4.774000000000001,106.1160000000018
-96.05168714183633,356.31199999999626,5.91599999999994,109.06000000000131
-96.00517901511199,367.53300000000854,5.0049999999999955,109.28800000000047
-96.01657170052712,363.8159999999989,5.5060000000000855,110.2599999999984
-96.02374973909002,347.44199999999637,4.6609999999999445,109.46399999999994
-96.02765420743204,343.8149999999987,6.926000000000045,110.19900000000052
-96.04244336146807,353.56499999999687,4.482000000000085,107.83100000000195
-96.04016902336858,359.73700000000554,5.334999999999923,112.27800000000207
-96.05374901980062,339.77400000000034,4.711999999999989,104.6469999999972
-96.03667599637167,354.9299999999894,5.697000000000003,107.35699999999997
-95.99869371584037,362.62800000001425,4.550000000000068,114.5669999999991
-96.04898823161778,359.01299999999173,5.185999999999922,109.75200000000041
-96.03904792259748,354.8249999999962,5.27800000000002,111.66200000000026
-96.01051716651743,348.1549999999979,5.411999999999921,105.51300000000265
-96.03629197463673,350.1160000000091,5.545000000000073,107.45499999999811
-96.02398825626736,359.40200000000004,6.358000000000061,109.14000000000306
-96.02933906661222,359.68599999999697,5.410000000000082,116.04399999999805
-96.02971505745955,344.8089999999993,6.166000000000054,109.72999999999956
-96.02752669015501,342.01099999999497,5.309000000000083,106.47399999999834
-96.02614368857023,358.41900000000714,4.961000000000126,108.55200000000332
-96.03069998147133,345.9119999999957,5.579000000000065,106.68899999999849
-96.02998616797537,357.4770000000062,5.638000000000034,108.31399999999849
-96.00962345937035,358.97800000000007,4.80600000000004,111.41500000000087
-96.0445803516851,348.22200000000157,5.319000000000074,105.65599999999904
-96.03620382574763,365.479000000003,7.002999999999929,109.70700000000215
-96.02285421808102,348.53799999999956,5.867999999999938,109.70899999999892
-96.02917522535274,358.0729999999967,5.774000000000001,109.61599999999817
-96.04067494830487,358.1879999999992,4.836000000000013,110.44800000000032
-96.0318452190057,360.9949999999999,5.510000000000105,112.39300000000003
-96.02578514588578,351.5929999999971,5.323999999999955,109.6720000000023
-96.02872238725111,359.2859999999964,5.639999999999873,109.60499999999956
-96.03622373787837,355.86899999999787,5.206000000000017,107.33400000000256
-96.02983290856855,359.2770000000037,5.699000000000069,112.83599999999933
-96.01985736838508,360.63399999999547,5.741999999999962,108.54799999999886
-96.01888178274685,351.9470000000001,5.714000000000169,107.24899999999616
-96.01949380760232,355.4520000000048,5.880000000000109,107.66100000000006
-96.04545598282593,363.05900000000565,5.419999999999732,115.0109999999986
-95.99211202234241,357.3019999999942,5.469999999999914,112.1559999999954
-96.00643623070981,354.692,5.663000000000125,107.86300000000483
-96.03369254196448,358.1219999999994,5.928999999999974,112.68699999999808
-96.02025355736009,356.5060000000003,4.811000000000149,109.98399999999674
-96.04673823523677,359.97100000000955,5.229000000000042,109.38999999999942
-96.02082880322193,342.61899999998695,4.783999999999992,108.84799999999814
-96.02867366702277,357.79100000000835,4.8980000000000246,110.60700000000361
-96.02432438963207,357.84099999999944,5.377999999999815,110.7019999999975
