pDC,t.user,t.system,t.elapsed
-98.75330854709071,389.39999999998145,4.964999999999918,120.21600000000035
-98.74167577255011,390.5380000000059,5.753000000000043,116.63300000000163
-98.74589850421596,388.68800000000374,4.880999999999972,117.83000000000175
-98.75679884972281,399.1019999999953,5.291999999999803,118.69599999999627
-98.72549988728142,407.2840000000142,5.805000000000064,123.12799999999697
-98.78289133761561,382.51299999998264,5.342999999999961,116.20000000000437
-98.75621718963498,384.4220000000114,6.29300000000012,119.66199999999662
-98.75606276227786,389.1199999999808,5.57000000000005,118.125
-98.77880172754566,395.8030000000181,6.090999999999781,118.75799999999435
-98.7567790138755,394.1339999999818,6.039000000000101,119.35800000000017
-98.75077314285868,397.9620000000177,6.44299999999987,121.17999999999302
-98.77718835451284,395.4449999999979,5.595999999999776,120.17799999999988
-98.74622607385615,380.7039999999961,5.692000000000121,115.81700000000274
-98.76054296615354,387.0300000000025,5.145999999999958,120.12600000000384
-98.74580847067912,397.70699999999306,5.732000000000198,120.09200000000419
-98.7496121325125,411.255000000001,5.788999999999987,121.15499999999884
-98.74026735970763,389.394999999995,4.729000000000042,118.2039999999979
-98.74545352635471,394.91400000000795,5.363999999999919,122.7960000000021
-98.74528187595712,396.6429999999855,5.633000000000038,120.82499999999709
-98.79485290380785,393.7020000000193,5.496999999999957,121.43000000000029
-98.74183131988141,387.15200000000004,6.40300000000002,120.44700000000012
-98.72194485491698,392.3949999999968,6.0079999999999245,118.88300000000163
-98.73997801105953,399.4689999999864,6.634999999999877,118.7760000000053
-98.7490802103323,394.7500000000091,5.892999999999915,119.33599999999569
-98.73681946952902,392.3020000000124,6.0949999999998,121.03600000000006
-98.77943718491596,390.87499999997453,6.260999999999967,118.03899999999703
-98.74618126493587,387.9380000000201,5.503999999999905,116.42199999999866
-98.74030836120157,408.0919999999878,6.117000000000189,123.21800000000076
-98.75230305216785,388.3710000000101,6.347999999999843,119.28800000000047
-98.73244696713823,390.2289999999939,5.649999999999977,119.66999999999825
-98.7197328106223,397.2490000000089,5.232000000000085,121.6030000000028
-98.74893660831587,393.6150000000034,5.911000000000058,119.74399999999878
-98.75646855488539,399.65300000000207,6.200000000000159,122.25
-98.72668126464441,381.14199999999437,5.350999999999999,117.54499999999825
-98.75234967139967,383.6319999999887,6.5150000000001,116.30600000000413
-98.76543432405651,391.6810000000114,6.1189999999999145,118.52599999999802
-98.7603763531644,394.5039999999917,4.940000000000055,119.33299999999872
-98.73406089270523,377.52100000000246,6.27800000000002,114.62199999999575
-98.74478650521874,385.88300000000345,5.229999999999791,114.91100000000006
-98.75660192958694,392.56699999999,5.4249999999999545,119.52499999999418
-98.76577965380852,384.4990000000071,5.400000000000091,118.5460000000021
