pDC,t.user,t.system,t.elapsed
-100.25383432448274,394.62300000000005,5.782,120.43599999999999
-100.2579570135114,414.8639999999999,5.764,123.72499999999997
-100.25076538485031,404.60799999999995,6.249999999999999,121.50599999999997
-100.2402683625893,399.67600000000004,6.161000000000001,123.56299999999999
-100.24626990895071,405.4899999999999,7.230999999999998,122.01799999999997
-100.2269676736078,410.50600000000003,6.411999999999999,127.27500000000009
-100.24602295604552,405.5600000000001,6.6899999999999995,122.48500000000001
-100.22092477288483,412.31899999999973,6.6190000000000015,124.04900000000009
-100.2343081607741,406.40600000000035,6.8089999999999975,122.07299999999998
-100.24273128492607,408.22599999999983,6.114999999999998,125.58799999999997
-100.22659021862054,412.36499999999967,7.776999999999994,126.32400000000007
-100.24273985816939,416.58200000000056,6.736000000000001,127.78999999999996
-100.23629590362869,403.26900000000006,6.306999999999995,121.42000000000007
-100.24013516081855,408.57199999999966,5.658999999999995,125.10799999999995
-100.23187068797974,424.2229999999997,5.7819999999999965,127.94000000000005
-100.2363758794076,414.5090000000002,6.220999999999993,126.7639999999999
-100.245206405631,408.496,5.235999999999997,124.79899999999998
-100.20726544009611,415.6909999999998,5.758000000000003,125.85899999999992
-100.2517259556137,413.7160000000008,5.117000000000004,122.63100000000031
-100.23176835690688,399.37499999999966,5.718000000000011,120.90599999999995
-100.23647657510601,415.9620000000002,6.422000000000011,122.80400000000009
-100.24148815987577,412.7959999999991,5.915000000000006,124.98900000000003
-100.21663144385928,410.1060000000008,5.550999999999995,125.73399999999992
-100.26153173222956,393.28399999999954,5.561999999999998,120.3789999999999
-100.2253167449525,415.62499999999955,6.386000000000003,126.36399999999958
-100.23982621184133,408.6180000000003,6.239000000000004,121.94100000000026
-100.21871218728133,406.975,5.317,124.01700000000028
-100.22192019370877,408.66100000000085,6.123000000000005,124.33500000000004
-100.25314242513784,408.75599999999906,6.192999999999998,124.42300000000023
-100.23665969009649,398.93499999999995,5.719000000000008,120.79199999999992
-100.24341986248388,406.8990000000009,4.881999999999991,123.76700000000028
-100.21704625114029,394.7119999999991,6.0020000000000024,119.64800000000014
-100.27321899591813,415.0340000000001,6.589999999999989,126.00700000000006
-100.23261274041391,401.22399999999993,6.939999999999998,123.0019999999995
-100.22667095439208,424.9890000000014,5.513999999999996,126.82900000000063
-100.23379454520503,414.7939999999983,5.257999999999981,125.66499999999996
-100.22889627062986,389.3590000000014,4.9950000000000045,117.23300000000017
-100.27171269915364,413.8359999999998,6.042000000000016,126.83199999999943
-100.2346021522601,409.8009999999989,7.065999999999988,123.30499999999938
-100.2342425100126,410.4410000000007,5.746000000000009,124.60400000000027
-100.23069329338672,408.7980000000009,6.305999999999997,126.48500000000058
-100.26015905095275,399.2589999999992,5.492000000000004,119.02800000000025
-100.2574576126061,427.01600000000076,6.624000000000024,127.86400000000049
-100.25769305209153,401.4300000000004,7.192999999999998,119.83399999999983
-100.24295520746563,409.68099999999856,6.066999999999993,126.12700000000041
-100.24082940118267,423.7680000000007,5.870000000000033,128.42399999999998
-100.2314143176954,402.1679999999992,5.780000000000001,122.4960000000001
-100.23105556142727,412.80900000000133,7.061999999999983,125.5630000000001
-100.27126549064168,406.04499999999985,5.7450000000000045,124.95600000000013
-100.23985251442072,411.2659999999985,6.489999999999981,123.67199999999957
-100.24769303800811,423.96800000000167,6.456000000000003,128.82700000000023
-100.21284268879383,409.8609999999983,6.4480000000000075,126.86700000000019
-100.21479857250708,420.03899999999976,6.597000000000008,125.44499999999971
-100.27347299953071,392.41200000000094,7.943000000000012,122.80599999999959
-100.25835708703731,417.0950000000021,6.692000000000007,126.6840000000002
-100.25357190981735,411.6210000000003,5.140000000000001,121.84799999999996
-100.22395308938769,406.81499999999664,6.50500000000001,126.17500000000018
-100.24717007637935,414.42900000000304,7.992000000000004,127.58200000000033
-100.22670955241875,414.1159999999991,6.701999999999984,127.04999999999927
-100.24946746860925,410.28799999999865,7.048999999999992,129.34500000000025
