bf,pC,pCD,pD,t.user,t.system,t.elapsed
2.016942315449778,0.4958,1,-95.19494699482352,226.89100000000002,3.5140000000000002,71.713
1.9633507853403143,0.5093333333333333,1,-95.18373536265193,236.90599999999998,3.007999999999999,75.74100000000001
1.9946808510638299,0.5013333333333333,1,-95.18533037407656,231.13299999999998,2.6039999999999996,74.202
2.0013342228152102,0.49966666666666665,1,-95.18681438893768,227.34400000000005,3.0190000000000006,71.77800000000002
2.0174848688634834,0.49566666666666664,1,-95.18648911196134,241.21600000000007,3.258000000000001,75.29000000000002
1.989389920424403,0.5026666666666667,1,-95.18987163572085,213.3279999999998,3.500000000000001,65.66899999999998
1.9992003198720512,0.5002,1,-95.18948161038375,232.05599999999998,2.931000000000001,73.94900000000001
1.9801980198019802,0.505,1,-95.17857612084548,221.87900000000008,3.426,68.082
1.997602876548142,0.5006,1,-95.17829877338508,229.233,2.9559999999999995,69.63099999999997
2.0034726859890477,0.4991333333333333,1,-95.18679389463148,228.3649999999998,3.567000000000002,70.84699999999998
1.9924282678002125,0.5018666666666667,0.9999333333333333,-95.18264388544324,236.20000000000002,3.5229999999999997,75.42600000000004
2.029495332160736,0.49273333333333336,1,-95.19035535565192,219.66300000000015,3.511000000000001,68.32299999999998
2,0.5,1,-95.18384902289945,219.6379999999999,3.8039999999999985,68.30499999999995
1.9920318725099602,0.502,1,-95.18650740158084,223.406,3.6739999999999995,68.62200000000007
2.005079534821548,0.4987333333333333,1,-95.18150771159416,229.18500000000006,3.742000000000001,71.12799999999993
2.027849128024875,0.4931333333333333,1,-95.18533877674099,220.9879999999999,4.279,69.07400000000007
1.9815059445178334,0.5046666666666667,1,-95.18758083441426,231.64500000000007,4.243000000000002,70.71499999999992
2.0147750167897915,0.49633333333333335,1,-95.19238139173979,224.42400000000004,3.3049999999999997,69.45100000000002
1.975763962065332,0.5061333333333333,1,-95.18414716299286,225.05600000000015,3.559000000000001,72.80099999999993
1.9921636339487316,0.5019333333333333,0.9999333333333333,-95.19540374659479,228.56099999999952,2.802000000000003,68.27300000000014
2.0064205457463884,0.4984,1,-95.19782028751297,227.54400000000032,3.2390000000000008,68.14200000000005
2.015587207739855,0.4961333333333333,1,-95.19409595016913,221.14400000000023,2.8859999999999992,71.04299999999989
2.0005334755934916,0.4998666666666667,1,-95.18894789226741,230.49599999999964,3.0600000000000023,72.47500000000014
2.0180277142472756,0.4955333333333333,1,-95.1979421483347,221.83600000000058,3.0049999999999955,67.51700000000005
2.032520325203252,0.492,1,-95.18442487552751,225.4159999999992,2.9409999999999954,69.73700000000008
2.011263073209976,0.4972,1,-95.20068484678166,226.65300000000076,3.709000000000003,70.23500000000013
2.0077633516262883,0.49806666666666666,1,-95.17532812643101,229.1389999999995,3.701999999999998,69.42200000000003
1.9973368841544605,0.5006666666666667,1,-95.19851090580329,229.57299999999987,3.7150000000000034,72.71899999999982
1.98780811025709,0.5030666666666667,1,-95.19457632642437,221.16300000000064,3.3030000000000044,69.40899999999988
1.9965393318248368,0.5008666666666667,1,-95.1750392712018,222.75799999999958,3.0379999999999967,68.21300000000019
2.026479329910835,0.49346666666666666,1,-95.19771251342702,227.76000000000033,3.0020000000000024,69.22299999999996
2.0013342228152102,0.49966666666666665,1,-95.18567566371274,225.89099999999934,3.6580000000000013,70.81899999999996
2.0158580835909152,0.49606666666666666,1,-95.18600234622853,218.23100000000017,4.335000000000001,69.43199999999979
1.9962736225712003,0.5009333333333333,1,-95.20604270374434,230.33599999999984,3.137999999999998,70.27199999999993
2.006957452502007,0.4982666666666667,1,-95.19295862335123,227.63600000000002,3.7409999999999926,72.36200000000008
2.0193861066235868,0.4952,1,-95.1699464180864,224.09500000000048,3.3900000000000006,69.01399999999967
1.9984012789768186,0.5004,1,-95.17830425630112,237.67599999999982,2.969000000000001,71.1550000000002
1.9857029388403493,0.5036,1,-95.19164530917246,230.03399999999976,3.4520000000000053,70.2529999999997
1.9912385503783354,0.5022,1,-95.18386296073291,233.06300000000056,3.505999999999986,72.80700000000024
1.9921636339487316,0.5019333333333333,0.9999333333333333,-95.18171749982089,229.85299999999927,3.163000000000004,71.67700000000013
1.9885987007821821,0.5028666666666667,1,-95.1958205406318,227.3000000000004,3.8200000000000074,69.35399999999981
1.9736842105263157,0.5066666666666667,1,-95.19242897208007,232.03299999999956,3.4749999999999943,71.78600000000006
1.9985343104596938,0.5003333333333333,0.9999333333333333,-95.19553968500853,230.13700000000108,3.8460000000000036,73.3710000000001
2.0136931131695532,0.4966,1,-95.18460878644102,232.75399999999968,3.726000000000006,71.40299999999979
1.9682456370555046,0.5080666666666667,1,-95.17129313301298,217.59799999999996,3.830999999999989,69.404
1.9841269841269842,0.504,1,-95.20106918916075,218.70199999999966,3.3000000000000114,66.98199999999997
2.0300446609825418,0.4926,1,-95.17788226164006,232.33199999999954,3.961999999999989,76.10600000000022
1.9899177500663303,0.5025333333333334,1,-95.19867380329842,223.94700000000125,4.253,70.53900000000021
2.011263073209976,0.4972,1,-95.18931270011953,220.09199999999873,3.676000000000016,68.41799999999967
1.9862288135593222,0.5034666666666666,1,-95.20176869806109,228.1819999999999,2.9470000000000027,69.2170000000001
2.003740315255143,0.49906666666666666,1,-95.18666365421504,221.5900000000005,3.3400000000000034,69.16800000000012
2.0002667022269636,0.49993333333333334,1,-95.19292334736193,223.91299999999978,3.213000000000008,67.93100000000004
1.9765449993411517,0.5059333333333333,1,-95.18914960199868,236.21300000000133,3.385000000000005,72.07799999999997
1.9962736225712003,0.5009333333333333,1,-95.18495452497477,229.0309999999996,3.061000000000007,69.57700000000023
2.039983680130559,0.4902,1,-95.18856943894271,221.12099999999953,3.884999999999991,69.95700000000033
2.016400053770668,0.49593333333333334,1,-95.19756542013413,227.33300000000065,3.4009999999999962,70.30499999999984
2.0180277142472756,0.4955333333333333,1,-95.19465466290734,232.34699999999873,2.9040000000000106,71.61699999999973
1.9946808510638299,0.5013333333333333,1,-95.1740282940684,232.40100000000064,3.037000000000006,73.16499999999996
2.0226537216828477,0.4944,1,-95.20061111413293,229.87600000000032,3.9639999999999986,73.40300000000025
1.996007984031936,0.501,1,-95.20086363197115,227.2020000000001,3.710000000000008,71.25799999999981
1.9912385503783354,0.5022,1,-95.18525177386243,225.2619999999995,3.090999999999994,68.90899999999965
2.0229265003371544,0.49433333333333335,1,-95.18098724849322,228.90900000000056,2.8079999999999927,71.01500000000033
1.998135073930998,0.5004666666666666,1,-95.20136982637096,227.5249999999993,2.959000000000003,69.19599999999991
1.9735491512041057,0.5066,0.9998,-95.1858742791787,222.6720000000014,3.2249999999999943,70.79999999999927
1.9833399444664817,0.5042,1,-95.19345600652652,230.39099999999905,2.965999999999994,71.95399999999972
2.01315259696685,0.49673333333333336,1,-95.1877552910433,223.2470000000004,2.926000000000016,71.03699999999935
2.0199299757608404,0.49506666666666665,1,-95.1856491825119,231.236,3.603999999999985,71.11899999999969
1.9904458598726116,0.5024,1,-95.19635600028744,220.31299999999942,2.9009999999999962,68.47199999999975
2.0053475935828877,0.49866666666666665,1,-95.19618425698144,226.6600000000003,3.777000000000001,70.28300000000036
2.006152200080246,0.49846666666666667,1,-95.18978300130874,215.67600000000004,3.031000000000006,67.11099999999988
2.0002667022269636,0.49993333333333334,1,-95.1790785303424,222.47799999999972,3.2239999999999895,67.86100000000079
2.011263073209976,0.4972,1,-95.18109239918653,232.29800000000012,3.6140000000000043,72.92500000000018
2.008300977373142,0.49793333333333334,1,-95.18690548560032,237.43900000000087,4.045000000000016,72.36700000000019
2.0005334755934916,0.4998666666666667,1,-95.20106231231543,221.8899999999985,3.195999999999998,67.21000000000004
1.998135073930998,0.5004666666666666,1,-95.18091676491277,231.13800000000083,4.129000000000019,72.84600000000046
1.9768054823405377,0.5058666666666667,1,-95.18861072393479,230.0040000000006,2.9049999999999727,69.37299999999959
1.98780811025709,0.5030666666666667,1,-95.19874540349062,232.39299999999912,2.959000000000003,73.46999999999935
1.9829455314648334,0.5042666666666666,0.9999333333333333,-95.19405209678092,225.86199999999917,3.7339999999999947,69.7519999999995
1.9909742500663659,0.5022666666666666,1,-95.19937049596788,228.9870000000028,3.217999999999975,70.91100000000006
2.017213555675094,0.49573333333333336,1,-95.18496609443139,224.00699999999892,3.4409999999999883,68.74399999999969
2.0218358269308534,0.4946,1,-95.18291002545762,234.77299999999786,3.9080000000000013,74.11899999999969
1.9768054823405377,0.5058666666666667,1,-95.19069654530992,222.11800000000085,3.4769999999999897,71.25700000000052
1.9880715705765408,0.503,1,-95.18804316061363,229.79899999999952,3.5940000000000083,70.78800000000047
2.0237452779276848,0.4941333333333333,1,-95.18000708270364,217.54999999999973,3.556999999999988,67.06800000000021
1.9917673615721685,0.5020666666666667,1,-95.18897054517052,228.5800000000006,3.134999999999991,70.26899999999932
1.9828155981493722,0.5043333333333333,1,-95.19414816812606,218.65200000000095,3.5719999999999885,67.36599999999999
2.004008016032064,0.499,1,-95.18829989613673,230.05000000000064,3.5730000000000217,72.76700000000073
1.986491855383393,0.5034,1,-95.193259364392,230.73699999999963,3.7630000000000194,73.61499999999978
2.027849128024875,0.4931333333333333,1,-95.19183377702805,239.5559999999989,3.021999999999963,72.59400000000005
2.0045436322330614,0.4988666666666667,1,-95.19350054659515,228.1640000000018,3.7789999999999964,73.01999999999953
1.9377341428755974,0.5160666666666667,1,-95.18838735112789,237.85499999999934,3.325000000000017,74.59100000000035
2.0153164046755343,0.4962,1,-95.18966595021152,231.37400000000116,3.3629999999999995,72.24099999999999
1.993620414673046,0.5016,1,-95.17716355291464,228.90599999999677,3.819999999999993,70.96200000000044
1.9950784783187019,0.5012,0.9999333333333333,-95.18336849551943,236.54100000000312,3.27800000000002,72.61099999999988
1.985177342509264,0.5037333333333334,1,-95.19259243437588,218.78299999999808,4.268000000000001,68.01099999999951
2.0153164046755343,0.4962,1,-95.19370772982393,234.04099999999994,3.9609999999999843,71.3100000000004
1.9854401058901388,0.5036666666666667,1,-95.18312030138193,238.0429999999992,4.236999999999995,74.98999999999978
1.9933554817275747,0.5016666666666667,1,-95.18192660498218,235.82100000000264,3.8400000000000034,72.7470000000003
