bf,pC,pCD,pD,t.user,t.system,t.elapsed
0,6.666666666666667e-5,0,-98.7095936870277,288.69699999999466,4.838999999999942,85.41799999999785
NA,0,0,-98.71545510617368,289.89199999999073,4.274999999999977,90.32300000000396
NA,0,0,-98.69865126440523,285.59600000001774,4.457000000000107,84.83600000000297
NA,0,0,-98.7009474567552,297.863999999985,3.9600000000000364,90.7390000000014
NA,0,0,-98.68519326087853,293.341000000004,4.597999999999956,88.3660000000018
NA,0,0,-98.6997807098362,288.5169999999889,4.291999999999916,84.98500000000058
NA,0,0,-98.69399155000268,299.0140000000065,4.949999999999932,88.40999999999622
NA,0,0,-98.70837888051149,288.5859999999884,4.108999999999924,85.5659999999989
NA,0,0,-98.69168454089716,285.24900000000343,4.326000000000249,84.58400000000256
NA,0,0,-98.70022448657572,288.20900000002257,4.333999999999833,88.59399999999732
NA,0,0,-98.70722526983135,285.03900000000067,4.897000000000048,87.26600000000326
0,1.3333333333333334e-4,0,-98.70795385422835,293.6439999999984,4.220999999999776,91.13199999999779
0,1.3333333333333334e-4,0,-98.71884159121291,292.32199999999466,5.5,89.40600000000268
0,6.666666666666667e-5,0,-98.69896090381751,291.24500000000626,4.12600000000009,88.69199999999546
NA,0,0,-98.69790950567344,286.14899999999034,3.6690000000000964,87.23399999999674
NA,0,0,-98.6957229794281,301.2949999999855,3.552000000000021,88.2239999999947
NA,0,0,-98.69715866753525,298.61100000001716,4.244000000000028,87.59300000000076
NA,0,0,-98.69281700933284,295.0869999999941,4.48700000000008,90.5370000000039
NA,0,0,-98.7007467491329,291.3639999999923,4.671000000000049,88.73699999999371
NA,0,0,-98.70472408333553,290.77699999999277,4.55299999999977,88.41399999999703
NA,0,0,-98.69939588778568,290.9290000000128,5.011000000000081,88.31700000000274
NA,0,0,-98.69759714187465,298.26099999999315,4.502999999999929,87.18600000000151
NA,0,0,-98.6999945271856,287.157999999994,3.9130000000001246,86.31500000000233
0,6.666666666666667e-5,0,-98.69053845921577,284.93300000001364,4.975999999999885,85.9429999999993
0,6.666666666666667e-5,0,-98.7062438467509,294.27200000000994,3.8850000000001046,88.92399999999907
0,6.666666666666667e-5,0,-98.70159033538644,295.2829999999867,4.280999999999949,90.78499999999622
NA,0,0,-98.70919449723141,287.2780000000057,4.071000000000026,84.91899999999441
0,6.666666666666667e-5,0,-98.68921004591348,285.76599999999416,3.7590000000000146,85.55600000000413
0,6.666666666666667e-5,0,-98.67744208614059,291.1909999999989,4.1860000000000355,88.4340000000011
0,2e-4,0,-98.69021425227466,296.67699999999604,4.44399999999996,92.875
NA,0,0,-98.69310819330717,294.9079999999958,5.905000000000086,88.16799999999785
NA,0,0,-98.70559157319906,285.3450000000121,4.766999999999939,88.7980000000025
NA,0,0,-98.68853247171793,287.9470000000001,5.233000000000061,87.83399999999529
NA,0,0,-98.70737256257128,284.83199999999306,5.0219999999999345,85.14100000000326
NA,0,0,-98.69725781588357,296.79100000000653,4.855000000000246,88.375
NA,0,0,-98.70119576742817,295.05700000001343,4.5359999999999445,91.94800000000396
NA,0,0,-98.70684360852869,296.05799999999726,3.9470000000001164,89.87099999999919
0,6.666666666666667e-5,0,-98.6949794363959,287.29600000000755,4.837000000000103,86.5109999999986
0,6.666666666666667e-5,0,-98.69970146487569,295.4799999999759,4.4510000000001355,86.97600000000239
0,6.666666666666667e-5,0,-98.70172679618358,299.60000000001855,4.058999999999742,89.94600000000355
NA,0,0,-98.70753555726996,294.9659999999967,3.9170000000001437,87.70100000000093
NA,0,0,-98.72114060712768,287.7569999999869,3.91599999999994,85.00800000000163
NA,0,0,-98.71521082355521,295.4810000000034,3.755000000000109,92.84700000000157
NA,0,0,-98.6829650627852,291.5400000000009,5.128000000000043,85.91000000000349
NA,0,0,-98.70840270021102,287.60000000000946,3.7259999999998854,86.66300000000047
NA,0,0,-98.70469136870902,302.36399999998685,4.012000000000057,90.95999999999913
NA,0,0,-98.70041719626614,294.60700000000907,4.192000000000235,87.80100000000675
NA,0,0,-98.71951027032938,292.4830000000111,3.5759999999997945,88.87099999999919
0,6.666666666666667e-5,0,-98.69438088985179,291.1359999999968,3.7649999999999864,90.06100000000151
0,6.666666666666667e-5,0,-98.69825350685211,292.46099999998296,4.954999999999927,86.0570000000007
0,6.666666666666667e-5,0,-98.6965502374909,288.97700000001714,4.1840000000001965,86.43999999999505
0,6.666666666666667e-5,0,-98.70753298148807,290.63999999998487,4.494000000000028,87.01800000000367
NA,0,0,-98.69480197962314,294.9639999999963,3.909999999999968,88.29099999999744
0,6.666666666666667e-5,0,-98.70617968623773,296.3550000000014,4.2029999999999745,89.5170000000071
NA,0,0,-98.70416878587429,290.52300000000105,4.0909999999998945,87.06800000000658
NA,0,0,-98.70533989150893,294.5830000000078,4.0060000000000855,89.14400000000023
NA,0,0,-98.71084636412257,294.56999999999425,4.189000000000078,89.17699999999604
0,6.666666666666667e-5,0,-98.68746742800488,291.6390000000065,3.699999999999818,90.06000000000495
0,6.666666666666667e-5,0,-98.70898021431738,290.6450000000059,3.4300000000000637,87.33899999999994
NA,0,0,-98.68754450040062,286.1069999999909,4.479999999999791,86.2039999999979
0,6.666666666666667e-5,0,-98.72338813571639,298.146000000017,4.1870000000001255,88.66100000000006
NA,0,0,-98.6960247501292,290.62699999997676,5.984000000000151,87.591999999996915
NA,0,0,-98.70025088788915,289.5970000000252,4.3120000000001255,88.4690000000046
NA,0,0,-98.69554392512973,286.87399999997433,4.347999999999729,86.27699999999459
0,6.666666666666667e-5,0,-98.69914735523548,294.2890000000061,3.757000000000062,87.4320000000007
0,1.3333333333333334e-4,0,-98.71636781255258,298.9410000000007,4.461999999999989,92.66799999999785
NA,0,0,-98.70436457687045,293.46200000000863,4.371000000000095,88.16300000000047
NA,0,0,-98.68874056709308,294.6249999999909,4.222999999999956,90.24599999999919
NA,0,0,-98.71445643806541,292.8029999999926,3.910999999999831,87.05399999999645
NA,0,0,-98.70292412107827,298.05900000000474,3.86200000000008,89.33000000000175
NA,0,0,-98.70850272874046,295.86900000001697,4.62299999999982,91.19799999999668
NA,0,0,-98.70527026840696,291.97499999998763,4.043999999999869,90.23500000000058
0,1.3333333333333334e-4,0,-98.695455831754,291.45000000000437,4.451000000000022,88.50900000000547
NA,0,0,-98.70303020039866,293.4720000000052,4.259000000000242,87.61099999999715
NA,0,0,-98.68690400596387,289.0220000000045,3.6419999999998254,88.2039999999979
NA,0,0,-98.70839731400663,291.757999999998,3.724999999999909,87.91199999999662
NA,0,0,-98.69626845310735,295.8649999999998,4.02800000000002,88.8269999999975
0,1.3333333333333334e-4,0,-98.7057966429961,288.2960000000021,4.164999999999964,85.7760000000053
NA,0,0,-98.70032134258201,282.93599999997423,3.3880000000001473,84.07400000000052
NA,0,0,-98.68490297692121,282.31400000000394,4.3599999999999,84.68299999999726
NA,0,0,-98.69178823605131,298.57400000002053,4.043000000000347,89.38500000000204
NA,0,0,-98.69555281329515,286.6009999999842,4.111999999999853,84.70400000000518
NA,0,0,-98.68445641451248,293.4920000000038,3.574000000000069,86.95999999999913
0,6.666666666666667e-5,0,-98.70320535560894,290.6380000000081,4.1340000000000146,86.66799999999785
NA,0,0,-98.71039847186549,292.8080000000009,4.420000000000073,87.68499999999767
NA,0,0,-98.70914663124233,293.64899999998306,5.071999999999889,90.0789999999979
NA,0,0,-98.68417713504056,288.95700000001307,3.8470000000002074,85.89400000000023
NA,0,0,-98.69819644653138,291.53800000000047,3.6649999999997362,85.99900000000343
0,6.666666666666667e-5,0,-98.6978763102389,287.3819999999778,3.563000000000102,85.83000000000175
NA,0,0,-98.6893984964877,279.0750000000244,3.7490000000000236,84.11200000000099
NA,0,0,-98.69988588316095,293.271999999999,4.745000000000118,89.47499999999854
NA,0,0,-98.6980654459975,295.29399999997804,3.6100000000001273,87.24500000000262
NA,0,0,-98.70853323860699,288.0190000000148,4.451999999999771,85.82100000000355
NA,0,0,-98.70824832903698,298.7729999999956,3.5160000000000764,92.02399999999761
0,6.666666666666667e-5,0,-98.68903187128285,291.22200000001067,3.7740000000001146,85.79099999999744
NA,0,0,-98.70488032740317,288.9359999999979,3.884000000000242,86.26900000000023
Inf,0,6.666666666666667e-5,-98.71328871323112,297.9760000000042,4.01299999999992,91.5789999999979
NA,0,0,-98.69873071093092,289.3459999999868,5.259999999999991,87.1050000000032
NA,0,0,-98.71052877230733,290.91499999999905,4.941000000000031,88.69399999999587
0,1.3333333333333334e-4,0,-98.70075111253212,301.1519999999982,4.072000000000116,93.60399999999936
