-1526.322832907559,-4.513514109459134,-1530.836347017018
-1501.091216256134,-11.000675286430017,-1512.091891542564
-1500.2659788678757,-22.399929983864286,-1522.66590885174
-1477.8415919880563,-32.1082512060996,-1509.9498431941558
-1474.9914192435026,-56.8276127698435,-1531.819032013346
-1512.146891895818,-70.41338262483428,-1582.5602745206522
-1501.918189781305,-95.18121642300045,-1597.0994062043055
