bf,pC,pCD,pD,t.user,t.system,t.elapsed
1.803378121841179,1.6892932885466893e-4,3.0464345579382375e-4,-99.28484670217638,384.4399999999914,14.805000000000064,111.06399999999849
1.0636880332875935,1.9677160494136666e-4,2.0930360146692562e-4,-99.25881890211957,391.2170000000042,15.20699999999988,113.50099999999657
1.336108712198129,2.0691252122626502e-4,2.76457622273293e-4,-99.33803035368248,386.2749999999878,14.595000000000482,110.55599999999686
2.0211047528476485,1.9135665156466976e-4,3.8675183796636547e-4,-99.31851483281163,385.3400000000156,14.126999999999953,110.21199999999953
1.4776115315871112,1.690463943930256e-4,2.497849017283574e-4,-99.28676980085487,383.52099999999245,13.70699999999988,110.61500000000524
1.4359983691419875,2.155485885007292e-4,3.095274215579045e-4,-99.32233042226935,388.16899999999987,15.019000000000233,111.66500000000087
2.2312479024118548,1.8009453433871084e-4,4.018355519790883e-4,-99.32338965404061,386.97000000000844,15.693999999999733,111.53199999999924
1.8224431347360162,1.868075743732944e-4,3.404461814332981e-4,-99.33437475803858,384.6179999999895,15.18100000000004,111.00699999999779
1.7707949055569263,1.8662931977901596e-4,3.3048224869223596e-4,-99.31306430928149,389.46100000001024,16.26400000000035,112.84199999999691
2.146518019190255,2.107469663871964e-4,4.523721608398001e-4,-99.30419409114734,391.82599999998183,14.386999999999716,114.30400000000373
2.4851586242920582,1.9640930475291177e-4,4.881082775979058e-4,-99.27468961788117,390.95900000001257,14.329999999999927,114.16800000000512
2.0857912981819826,1.8718333483421862e-4,3.904253709618976e-4,-99.2966704406395,383.97300000000905,15.238000000000284,109.88300000000163
1.7557632910046075,2.138129137494169e-4,3.754048651039605e-4,-99.26968154195762,384.0640000000012,15.63299999999981,111.20200000000477
1.270442735616489,2.4051209823892236e-4,3.0555684803551823e-4,-99.28708507274558,385.2039999999961,15.96499999999969,111.35399999999936
1.4729795029374229,2.1835428747359628e-4,3.21631389827113e-4,-99.31064232052968,393.83799999998155,17.853000000000293,112.33400000000256
0.7877922234174628,1.995883323056015e-4,1.572341360752132e-4,-99.31718267550552,383.65300000000207,15.650999999999613,110.66399999999703
