bf,pC,pCD,pD,t.user,t.system,t.elapsed
1.9984012789768186,0.5004,1,-95.19295806959666,227.95499999999998,2.9510000000000005,70.631
2.0289463005545785,0.4928666666666667,1,-95.17562372949466,224.21,2.859,69.58300000000001
2.025931928687196,0.4936,1,-95.17533333455042,223.31399999999994,5.058999999999999,69.88899999999998
1.999466808850973,0.5001333333333333,1,-95.18679263114755,226.18,3.577000000000001,67.588
2.000800320128051,0.4998,1,-95.18667034445119,233.522,3.4490000000000007,71.524
2.0120724346076457,0.497,1,-95.18804302386971,235.8150000000001,3.2279999999999998,73.29599999999999
2.0029376418747495,0.4992666666666667,1,-95.1849905328454,231.686,3.8659999999999997,72.90199999999999
2.0145044319097503,0.4964,1,-95.1895511870936,241.15899999999988,3.474,74.08599999999996
2.0042757883484765,0.49893333333333334,1,-95.19080523259336,227.60000000000014,3.0109999999999992,70.13700000000006
2.0136931131695532,0.4966,1,-95.18218086792959,230.13699999999986,3.3889999999999993,70.62399999999991
2.0104543626859668,0.4974,1,-95.18064634067476,238.81499999999983,4.082000000000001,72.56200000000001
1.9752436133789835,0.5062666666666666,1,-95.19281426286868,226.7370000000002,3.3930000000000007,71.94299999999998
1.993090619186819,0.5017333333333334,1,-95.18543553705086,228.5369999999999,4.209,73.65300000000002
2.009646302250804,0.4976,1,-95.19392166726824,238.48,3.9579999999999984,72.745
2.003740315255143,0.49906666666666666,1,-95.18394508977005,226.38200000000026,3.314,73.34900000000005
1.978891820580475,0.5053333333333333,1,-95.19987421261891,227.05799999999985,4.337,72.89500000000021
1.9946808510638299,0.5013333333333333,1,-95.17593244170378,236.90899999999993,3.960000000000001,73.04600000000005
2.029769959404601,0.49266666666666664,1,-95.19917041091111,221.0650000000002,4.244,68.26700000000005
1.9875447197561946,0.5031333333333333,1,-95.19920812131629,234.56100000000023,4.2910000000000075,72.51299999999992
2.0166711481581068,0.4958666666666667,1,-95.17229594438984,226.16399999999948,3.4979999999999976,69.06900000000019
2.0064205457463884,0.4984,1,-95.18001797893285,228.21200000000061,3.604999999999997,75.93799999999987
2.0029376418747495,0.4992666666666667,1,-95.17901200368581,237.6909999999994,3.8600000000000065,73.05600000000004
1.994415636218588,0.5014,1,-95.19850097282693,228.628,3.7550000000000026,71.95400000000018
1.9773266543633006,0.5057333333333334,1,-95.19962908069719,236.41200000000055,3.9979999999999976,72.57799999999997
2.010859364526076,0.4972666666666667,0.9999333333333333,-95.19702653029319,236.57799999999935,3.7830000000000013,74.78500000000008
1.998268052224887,0.5004,0.9999333333333333,-95.19844930414067,227.88300000000078,3.8669999999999973,70.82500000000005
1.9885987007821821,0.5028666666666667,1,-95.18841348030907,226.35099999999954,3.9080000000000013,69.11300000000006
2.028671896131999,0.49293333333333333,1,-95.17339352745657,227.3800000000004,3.170000000000009,69.00999999999999
2.0077633516262883,0.49806666666666666,1,-95.1869330129702,228.78099999999927,4.268000000000001,71.404
1.9809825673534072,0.5048,1,-95.1872754002031,227.3710000000005,3.103999999999999,70.25199999999995
2.0026702269692924,0.49933333333333335,1,-95.19353123851218,236.55600000000004,3.934999999999995,73.82999999999993
2.003205128205128,0.4992,1,-95.18554686017724,228.17499999999995,3.9570000000000007,69.94000000000005
2.006019261637239,0.4984,0.9998,-95.1981294938415,236.21599999999972,3.689000000000007,72.46399999999994
1.9992003198720512,0.5002,1,-95.19558548382263,227.48099999999982,3.622000000000014,70.0909999999999
1.9862288135593222,0.5034666666666666,1,-95.1886839410969,229.33899999999983,3.3260000000000005,73.63500000000022
2.0204741379310343,0.49493333333333334,1,-95.18500218267549,238.4390000000002,4.221000000000004,75.61699999999973
1.9917673615721685,0.5020666666666667,1,-95.18898733160775,229.8300000000002,3.308,73.30799999999999
2.0120724346076457,0.497,1,-95.19461834952548,233.28199999999913,3.2150000000000105,71.55099999999993
1.9859658413875279,0.5035333333333334,1,-95.19259033414286,234.59400000000085,4.182000000000002,74.48400000000038
1.9817677368212443,0.5046,1,-95.1777052739687,233.8930000000007,4.131000000000014,73.20199999999977
2.0048115477145148,0.4988,1,-95.17399793689681,242.4419999999992,4.256,74.98800000000028
2.0139634801288935,0.4965333333333333,1,-95.18305848682093,247.74500000000012,3.858000000000004,75.1569999999997
2.001868410516482,0.49953333333333333,1,-95.19996078691814,237.97499999999934,4.168000000000006,74.96499999999969
1.9925611052072263,0.5018666666666667,1,-95.1850863757506,226.16300000000092,3.9839999999999947,71.28499999999985
2.0066889632107023,0.49833333333333335,1,-95.17773827234014,218.56399999999974,3.5959999999999894,66.93499999999995
2.0064205457463884,0.4984,1,-95.17763797158135,239.8779999999996,3.157999999999987,74.96500000000015
