-1620.0356613922474,0,-1620.0356613922474
-1524.8484012071108,-0.693114514255299,-1525.541515721366
-1480.8687993507021,-1.7917143632478907,-1482.66051371395
-1462.5380835445847,-3.17658996642197,-1465.7146735110066
-1424.3222893557188,-4.782309402549689,-1429.1045987582686
-1416.3400350196987,-6.577488132279559,-1422.9175231519782
-1426.1293754524113,-8.528028331411653,-1434.657403783823
-1432.1159742593618,-10.61524548824015,-1442.731219747602
