-1525.4688453568003,0,-1525.4688453568003
-1481.5269929300532,0,-1481.5269929300532
-1464.7144121869644,0,-1464.7144121869644
-1427.6385912613189,0,-1427.6385912613189
-1422.259146275943,0,-1422.259146275943
-1427.1320928045645,0,-1427.1320928045645
-1434.642301088688,0,-1434.642301088688
